nsb,Timestamp_UTC,site,lat,lon,elev,sun_alt,sun_az,moon_alt,moon_az,d2m,t2m,sp,hcc,mcc,lcc
,2023-09-30 17:00:00,Jub,29.966,-98.083,1069,51.7038887199739,145.49059424825913,-37.46738318166037,312.19929537155974,293.87085,304.28516,98635.44,0.0,0.09799194,0.15795898
,2023-09-30 18:00:00,Jub,29.966,-98.083,1069,56.69875112901378,169.8159727382041,-45.24334308848097,327.95919019625086,293.02527,305.22156,98567.44,0.0,0.18301392,0.08444214
,2023-09-30 19:00:00,Jub,29.966,-98.083,1069,55.89972283671539,196.9619519235248,-49.69567867254757,347.80706558612184,292.65417,306.07495,98476.31,0.0,0.20352173,0.095947266
,2023-09-30 20:00:00,Jub,29.966,-98.083,1069,49.65187837617754,219.64008746872972,-49.70528984993686,9.6353845793901,291.94373,306.17554,98392.125,0.0,0.19900513,0.007507324
,2023-09-30 21:00:00,Jub,29.966,-98.083,1069,39.97738573749111,235.87354545040327,-45.26516184414508,29.45624779057048,290.46704,307.573,98339.81,0.0,0.3194275,0.04345703
,2023-09-30 22:00:00,Jub,29.966,-98.083,1069,28.508493399191757,247.5912526579457,-37.48559962488046,45.13811838583408,290.52856,306.70886,98279.31,0.0,0.27548218,0.0
,2023-09-30 23:00:00,Jub,29.966,-98.083,1069,16.128499728579808,256.7431741546578,-27.596657166785363,57.07509533724805,290.0974,306.0592,98274.19,0.26242065,0.21847534,0.0
13.77,2023-10-01 00:00:00,Jub,29.966,-98.083,1069,3.301483734258627,264.6171360277566,-16.44083131953141,66.42015676996034,290.06323,305.46973,98297.44,0.4668579,0.3000183,0.0014953613
19.1525,2023-10-01 01:00:00,Jub,29.966,-98.083,1069,-9.689807874545236,272.1085564309261,-4.517051417669491,74.17391439592043,290.2837,304.16815,98344.69,0.13250732,0.21551514,0.059020996
18.8275,2023-10-01 02:00:00,Jub,29.966,-98.083,1069,-22.61437457572504,280.01930674777753,7.8760630801064915,81.08629272467267,290.99072,303.10046,98399.06,0.115600586,0.263031,0.11550903
18.405,2023-10-01 03:00:00,Jub,29.966,-98.083,1069,-35.192021504088984,289.35598012733965,20.53801383632959,87.78174962079285,291.55005,301.5821,98460.125,0.011993408,0.1689148,0.12844849
18.29,2023-10-01 04:00:00,Jub,29.966,-98.083,1069,-46.93877984087111,301.7709241568602,33.29783294390428,94.94425937424651,292.39258,300.9038,98510.19,0.47488403,0.042022705,0.06600952
17.615,2023-10-01 05:00:00,Jub,29.966,-98.083,1069,-56.818089004073634,320.19832965721656,45.94251999116168,103.6414509843347,292.9961,299.54266,98509.94,0.9164734,0.01651001,0.008514404
16.4875,2023-10-01 06:00:00,Jub,29.966,-98.083,1069,-62.62554735649229,347.90562103083084,58.06050347767584,116.16343498590108,292.8883,298.78668,98536.06,0.61605835,0.0,0.0
15.315,2023-10-01 07:00:00,Jub,29.966,-98.083,1069,-61.69112642363032,20.26126356068704,68.47656016595047,138.53004301803534,292.7345,298.16534,98534.875,0.3314209,0.0134887695,0.0
15.7625,2023-10-01 08:00:00,Jub,29.966,-98.083,1069,-54.54961431402982,45.4861261050388,73.38690766670138,180.9034815144161,292.61072,297.50488,98529.75,0.6269226,0.022521973,0.011993408
16.9025,2023-10-01 09:00:00,Jub,29.966,-98.083,1069,-44.039858088565,62.00523338784445,68.57627487673543,223.4386677448399,292.26294,295.9723,98518.31,0.44509888,0.017974854,0.011993408
17.62,2023-10-01 10:00:00,Jub,29.966,-98.083,1069,-32.01761165626272,73.41778609926689,58.25161006826789,245.9785720129108,292.53503,294.5443,98501.375,0.09295654,0.0,0.0
17.83,2023-10-01 11:00:00,Jub,29.966,-98.083,1069,-19.32579529069282,82.27902730242202,46.25615566717525,258.64493465142544,292.6261,294.68225,98556.375,0.14440918,0.0,0.0
13.27,2023-10-01 12:00:00,Jub,29.966,-98.083,1069,-6.3746827226784335,90.01949666064746,33.78351365720404,267.5074416390024,292.6692,294.53247,98585.375,0.7555542,0.030029297,0.12600708
,2023-10-01 13:00:00,Jub,29.966,-98.083,1069,6.5774403406535535,97.56136504596932,21.25855875522665,274.8793278453109,293.01917,295.60168,98661.81,0.72143555,0.24261475,0.15997314
,2023-10-01 14:00:00,Jub,29.966,-98.083,1069,19.292997097427783,105.70603445380304,8.911052142890101,281.8418247824492,293.7516,297.61963,98695.375,0.8109741,0.3454895,0.355011
,2023-10-01 15:00:00,Jub,29.966,-98.083,1069,31.453250240625607,115.42011274032257,-3.064038293513749,289.0858596188332,294.43604,300.72705,98732.0,0.57754517,0.28552246,0.2444458
,2023-10-01 16:00:00,Jub,29.966,-98.083,1069,42.5083155647497,128.13644661016184,-14.432332243350809,297.225199168998,294.41724,301.85693,98754.625,0.23254395,0.34451294,0.17749023
,2023-10-01 17:00:00,Jub,29.966,-98.083,1069,51.40549902888901,145.90980848269027,-24.852596916745007,306.9451952658712,293.1255,302.9944,98714.375,0.13497925,0.35202026,0.11550903
,2023-10-01 18:00:00,Jub,29.966,-98.083,1069,56.32785863514298,170.0683540244747,-33.79237102121684,319.03946962449726,291.90295,304.47632,98647.125,0.24038696,0.31051636,0.15350342
,2023-10-01 19:00:00,Jub,29.966,-98.083,1069,55.50405390735476,196.92773047820637,-40.45153267939982,334.18192252831096,290.71924,305.68103,98563.75,0.2368164,0.39950562,0.09442139
,2023-10-01 20:00:00,Jub,29.966,-98.083,1069,49.2837606217883,219.41504370462337,-43.84239056218083,352.16659783711725,289.15552,306.55945,98469.75,0.31591797,0.27301025,0.035980225
,2023-10-01 21:00:00,Jub,29.966,-98.083,1069,39.64888788957926,235.585480352224,-43.254334223321926,11.102106764192095,288.17285,306.9674,98414.81,0.34594727,0.332489,0.0
,2023-10-01 22:00:00,Jub,29.966,-98.083,1069,28.21148751196925,247.29354436159832,-38.824020183907685,28.328309052519607,289.10278,306.33496,98365.06,0.82229614,0.30996704,0.0
,2023-10-01 23:00:00,Jub,29.966,-98.083,1069,15.852111551847528,256.4481656444267,-31.411174232733824,42.44897558941679,288.70728,306.00317,98370.75,0.46646118,0.36941528,0.0
13.77,2023-10-02 00:00:00,Jub,29.966,-98.083,1069,3.0360388938688607,264.3228731439027,-21.97597361965032,53.61063017553836,288.28027,305.31213,98394.25,0.60595703,0.32644653,0.006011963
19.2725,2023-10-02 01:00:00,Jub,29.966,-98.083,1069,-9.953107483209052,271.8084708740661,-11.234538151098528,62.555715503890944,288.3557,304.5509,98418.875,0.52804565,0.2750244,0.0
19.75,2023-10-02 02:00:00,Jub,29.966,-98.083,1069,-22.884691125400607,279.70567103765615,0.351621174578701,70.0238399702506,288.27637,303.6953,98455.75,0.21658325,0.246521,0.0
19.26,2023-10-02 03:00:00,Jub,29.966,-98.083,1069,-35.48043433983071,289.0236062138828,12.491209334792064,76.61962318196045,288.7898,301.6682,98501.19,0.19302368,0.15997314,0.006011963
18.8925,2023-10-02 04:00:00,Jub,29.966,-98.083,1069,-47.259586560113135,301.4303358385354,24.989190193408238,82.86877074560024,289.93335,300.63843,98549.81,0.16552734,0.16049194,0.0
18.315,2023-10-02 05:00:00,Jub,29.966,-98.083,1069,-57.18488541483904,319.9253483954524,37.69362600037427,89.35661668246159,291.34424,299.1125,98578.25,0.13259888,0.11251831,0.009979248
16.9275,2023-10-02 06:00:00,Jub,29.966,-98.083,1069,-63.02118795636143,347.92550312918087,50.44353210705835,97.03335110108344,291.89966,298.2697,98581.94,0.05657959,0.046966553,0.0
15.6375,2023-10-02 07:00:00,Jub,29.966,-98.083,1069,-62.03574430161943,20.67369165081355,62.954099617035055,108.21117596800212,292.02393,297.88287,98568.31,0.03805542,0.057006836,0.0
14.6425,2023-10-02 08:00:00,Jub,29.966,-98.083,1069,-54.802894388018125,46.01188441479214,74.25615393937957,131.2771768812094,291.636,297.0952,98584.5,0.026000977,0.06851196,0.0
15.4025,2023-10-02 09:00:00,Jub,29.966,-98.083,1069,-44.22600811921736,62.49165456528517,79.06730967356735,191.2387017069097,291.61646,296.20575,98523.31,0.0864563,0.082977295,0.0025024414
16.915,2023-10-02 10:00:00,Jub,29.966,-98.083,1069,-32.16500569492655,73.85112861248314,71.38172338586656,239.39244192050023,292.10327,295.23315,98509.06,0.026000977,0.31692505,0.0
17.5675,2023-10-02 11:00:00,Jub,29.966,-98.083,1069,-19.453909067921607,82.67579035157796,59.60247869255208,257.43246682577967,292.1991,294.90283,98525.5,0.0045166016,0.25897217,0.0
13.59,2023-10-02 12:00:00,Jub,29.966,-98.083,1069,-6.497258079411784,90.39795786338208,47.09727471570836,267.2960033855692,292.27258,295.21118,98569.81,0.054595947,0.3440857,0.0
,2023-10-02 13:00:00,Jub,29.966,-98.083,1069,6.448941234907733,97.93785481333585,34.51264124837622,274.61273111655606,292.22412,295.66333,98570.19,0.06958008,0.2808838,0.020996094
,2023-10-02 14:00:00,Jub,29.966,-98.083,1069,19.14680853136741,106.09519863713474,22.08547595230524,281.1158689908286,292.8717,297.2257,98617.75,0.05050659,0.24942017,0.083496094
,2023-10-02 15:00:00,Jub,29.966,-98.083,1069,31.275008186350817,115.8335257681517,9.980528634490575,287.6031408934292,293.52393,300.8283,98637.25,0.10650635,0.115478516,0.26843262
,2023-10-02 16:00:00,Jub,29.966,-98.083,1069,42.279264563081,128.57288493919054,-1.6245924777751033,294.6182221498217,292.64014,302.44263,98636.44,0.1300354,0.07098389,0.113983154
,2023-10-02 17:00:00,Jub,29.966,-98.083,1069,51.10548936726656,146.32130278980236,-12.490470700462044,302.6731173833423,290.79663,303.62842,98611.31,0.20947266,0.115478516,0.08999634
,2023-10-02 18:00:00,Jub,29.966,-98.083,1069,55.9568277153621,170.31338859824683,-22.26343121661783,312.3331112857636,289.52515,304.75488,98515.625,0.3010254,0.12948608,0.060028076
,2023-10-02 19:00:00,Jub,29.966,-98.083,1069,55.10925996385026,196.8921941334937,-30.41623208497409,324.18491895973165,288.20068,305.49207,98431.875,0.1300354,0.22695923,0.0055236816
,2023-10-02 20:00:00,Jub,29.966,-98.083,1069,48.91642090524157,219.1921193040849,-36.22359159141747,338.5734643887039,287.92126,306.05237,98309.5,0.17694092,0.5201111,0.0
,2023-10-02 21:00:00,Jub,29.966,-98.083,1069,39.32104192079622,235.29946334145424,-38.89419112233582,355.0374195568226,287.35815,306.5608,98220.875,0.22744751,0.9909668,0.0
,2023-10-02 22:00:00,Jub,29.966,-98.083,1069,27.915260185542497,246.99710050318825,-37.95118995585632,11.972837734074636,287.6328,306.36816,98195.25,0.81051636,0.89889526,0.0
,2023-10-02 23:00:00,Jub,29.966,-98.083,1069,15.57677248424896,256.153723548873,-33.576351189421466,27.442690557009307,287.62036,305.96094,98250.81,0.96102905,0.7651367,0.006011963
12.365,2023-10-03 00:00:00,Jub,29.966,-98.083,1069,2.7719748972871834,264.0285805355218,-26.46980531605841,40.4169304508731,288.19458,305.01038,98271.44,0.96850586,0.817688,0.04196167
19.16,2023-10-03 01:00:00,Jub,29.966,-98.083,1069,-10.214671321084015,271.5077385436237,-17.42143450498555,50.92449607732465,289.32642,303.42725,98302.81,0.986969,0.5262451,0.04800415
20.2375,2023-10-03 02:00:00,Jub,29.966,-98.083,1069,-23.15292072507883,279.3905764855375,-7.055693641644248,59.47405249604255,291.24805,301.9662,98304.44,0.9165344,0.110565186,0.09851074
19.775,2023-10-03 03:00:00,Jub,29.966,-98.083,1069,-35.76646921992851,288.68849352606213,4.1998769260465725,66.62975795419793,291.78833,300.3734,98358.56,0.5071106,0.05895996,0.08004761
19.305,2023-10-03 04:00:00,Jub,29.966,-98.083,1069,-47.57795384506411,301.0849104474675,16.063579852952603,72.87903233180666,291.552,299.5492,98398.25,0.021484375,0.040527344,0.013977051
18.7925,2023-10-03 05:00:00,Jub,29.966,-98.083,1069,-57.54980662247557,319.64541896783595,28.34525598858141,78.64852438309472,290.90942,299.11108,98387.19,0.010009766,0.085998535,0.0
18.3075,2023-10-03 06:00:00,Jub,29.966,-98.083,1069,-63.41597749194891,347.9431579275463,40.90552678461445,84.39596375013794,290.29517,298.37372,98380.31,0.0134887695,0.042510986,0.0
16.59,2023-10-03 07:00:00,Jub,29.966,-98.083,1069,-62.37895326719702,21.09231595620756,53.62110532227876,90.84343531861626,289.7832,297.36823,98346.44,0.0,0.02999878,0.0
15.3525,2023-10-03 08:00:00,Jub,29.966,-98.083,1069,-55.05426660490461,46.54169086384864,66.32217354219154,99.86106562241064,289.93896,296.34753,98315.25,0.0,0.042022705,0.0
14.585,2023-10-03 09:00:00,Jub,29.966,-98.083,1069,-44.41076112502144,62.979241973566566,78.4185009490076,120.5988977110737,290.3418,295.40417,98321.5,0.0,0.06600952,0.0
15.0825,2023-10-03 10:00:00,Jub,29.966,-98.083,1069,-32.31173855459238,74.28434723063539,82.94729788583886,209.72246784562853,290.2782,293.8955,98254.81,0.3378601,0.10345459,0.07052612
16.86,2023-10-03 11:00:00,Jub,29.966,-98.083,1069,-19.58204355599109,83.07185288713391,72.4647731574823,254.2638938403305,290.36914,293.75305,98280.44,0.75897217,0.13543701,0.24914551
13.28,2023-10-03 12:00:00,Jub,29.966,-98.083,1069,-6.620454421113744,90.77535177036722,59.97335846267008,266.66903396867764,290.73694,293.86658,98316.06,0.69003296,0.08746338,0.7192383
,2023-10-03 13:00:00,Jub,29.966,-98.083,1069,6.319284790529202,98.31288117076768,47.33715912118145,274.04374191004274,291.4286,295.01453,98344.375,0.32809448,0.08547974,1.0
,2023-10-03 14:00:00,Jub,29.966,-98.083,1069,18.9989837989606,106.48228388215122,34.82909118084497,280.089825027805,293.0641,296.90198,98386.19,0.0,0.006011963,0.8840332
,2023-10-03 15:00:00,Jub,29.966,-98.083,1069,31.094750957872964,116.24375368271475,22.588645171814907,285.8863083443933,294.99146,300.30432,98381.06,0.0,0.008514404,0.37200928
,2023-10-03 16:00:00,Jub,29.966,-98.083,1069,42.04809256730587,129.00415429813748,10.751637947177672,291.97228336173686,294.6947,301.8681,98396.31,0.019470215,0.010009766,0.17999268
,2023-10-03 17:00:00,Jub,29.966,-98.083,1069,50.803949833591616,146.72500968028527,-0.5092556818131275,298.76409358732985,293.78516,303.50763,98358.625,0.017974854,0.0,0.11349487
,2023-10-03 18:00:00,Jub,29.966,-98.083,1069,55.58576537339479,170.55110667195598,-10.949958329286394,306.68577897196667,292.89307,305.46185,98264.0,0.0,0.017028809,0.059539795
,2023-10-03 19:00:00,Jub,29.966,-98.083,1069,54.71545369320242,196.8552464231091,-20.21329334922536,316.2042673594342,292.94495,306.01587,98192.31,0.0,0.25213623,0.20700073
,2023-10-03 20:00:00,Jub,29.966,-98.083,1069,48.54999606323381,218.9711852536031,-27.788071465034328,327.760041705026,292.45288,306.4618,98058.06,0.019012451,0.52923584,0.23980713
,2023-10-03 21:00:00,Jub,29.966,-98.083,1069,38.99399387144732,235.0154291959902,-33.014555438888614,341.51016805188937,292.28418,306.80127,97999.25,0.014984131,0.3577881,0.33874512
,2023-10-03 22:00:00,Jub,29.966,-98.083,1069,27.619956083336145,246.70190110710212,-35.2302832203172,356.90344228675434,291.14648,307.28845,97893.0,0.15600586,0.289917,0.0
,2023-10-03 23:00:00,Jub,29.966,-98.083,1069,15.30262413064277,255.85985127625656,-34.083586732469655,12.54737517853936,291.75525,306.62195,97871.44,0.33901978,0.26791382,0.025970459
12.765,2023-10-04 00:00:00,Jub,29.966,-98.083,1069,2.509431692403076,263.7342738307992,-29.766585605006902,26.88965212592334,293.0016,304.4585,97916.06,0.6975403,0.3479004,0.121032715
19.645,2023-10-04 01:00:00,Jub,29.966,-98.083,1069,-10.474358592471097,271.20638121161784,-22.883209663375496,39.08843834384769,294.01453,302.88586,97975.06,0.53793335,0.33740234,0.09744263
20.25,2023-10-04 02:00:00,Jub,29.966,-98.083,1069,-23.41891827938135,279.0740444853858,-14.12053169020501,49.11634133252364,294.64917,301.2754,98040.81,0.49551392,0.11349487,0.13845825
20.2025,2023-10-04 03:00:00,Jub,29.966,-98.083,1069,-36.049972116557136,288.3506469596151,-4.042550153618384,57.352114626952165,294.98376,299.57855,98107.81,0.42755127,0.052490234,0.4916687
19.785,2023-10-04 04:00:00,Jub,29.966,-98.083,1069,-47.89371519099583,300.73458475102046,6.948588928079217,64.25048077378509,295.1223,299.31525,98123.0,0.41949463,0.04949951,0.6522522
18.8125,2023-10-04 05:00:00,Jub,29.966,-98.083,1069,-57.91268872341714,319.358292195556,18.57926536179046,70.21653733089259,295.53625,299.0479,98124.31,0.44952393,0.08251953,0.56100464
18.3375,2023-10-04 06:00:00,Jub,29.966,-98.083,1069,-63.80980710786834,347.9583100123225,30.662001338751832,75.59850556062194,295.9076,298.92236,98110.44,0.39151,0.07098389,0.39541626
17.5825,2023-10-04 07:00:00,Jub,29.966,-98.083,1069,-62.72067827148363,21.517070227872946,43.06232785220173,80.74096350463799,296.063,298.8742,98114.0,0.42645264,0.109954834,0.3981018
17.295,2023-10-04 08:00:00,Jub,29.966,-98.083,1069,-55.30370441987717,47.07535835190563,55.67397590787846,86.13177058492795,296.43835,298.94513,98113.31,0.41299438,0.11141968,0.81243896
16.005,2023-10-04 09:00:00,Jub,29.966,-98.083,1069,-44.59413248754621,63.46780970028166,68.38916806374705,92.99635690738546,296.93518,299.2478,98095.94,0.21008301,0.2604065,0.67129517
16.0975,2023-10-04 10:00:00,Jub,29.966,-98.083,1069,-32.45784379664339,74.71728773054771,80.93624291937402,108.66954288961446,296.73865,298.06543,98106.69,0.48846436,0.31140137,0.55862427
15.4625,2023-10-04 11:00:00,Jub,29.966,-98.083,1069,-19.71023713432609,83.46708054472747,84.54249854569858,235.89015218105257,296.72986,298.10004,98126.25,0.796875,0.28448486,0.28756714
13.65,2023-10-04 12:00:00,Jub,29.966,-98.083,1069,-6.744307483996986,91.15155138515728,72.39282158209802,264.73833466909,296.80548,297.95062,98155.19,0.8705139,0.27548218,0.29690552
,2023-10-04 13:00:00,Jub,29.966,-98.083,1069,6.188443811817217,98.68631480836464,59.71941398821391,272.8024478121011,297.00378,298.33588,98168.75,0.70318604,0.28701782,0.38284302
,2023-10-04 14:00:00,Jub,29.966,-98.083,1069,18.849511132407077,106.8671510212788,47.12699039295404,278.4813933114613,297.3202,299.6687,98207.44,0.18835449,0.2300415,0.5255432
,2023-10-04 15:00:00,Jub,29.966,-98.083,1069,30.91249216380782,116.65064515538506,34.74070747223738,283.67952308734664,297.2909,302.73248,98222.44,0.095947266,0.23104858,0.34500122
,2023-10-04 16:00:00,Jub,29.966,-98.083,1069,41.81485198607278,129.4301111415078,22.66664606081958,289.00368433940247,296.64075,303.89923,98174.125,0.12243652,0.15908813,0.25897217
,2023-10-04 17:00:00,Jub,29.966,-98.083,1069,50.50097707444593,147.12086962543884,11.032966474398457,294.8173423779183,296.41602,304.67767,98153.875,0.78744507,0.06097412,0.1204834
,2023-10-04 18:00:00,Jub,29.966,-98.083,1069,55.21478303391292,170.7815449736286,0.0137040276610186,301.4521572019606,295.83887,306.19574,98068.31,0.8479614,0.07550049,0.13897705
,2023-10-04 19:00:00,Jub,29.966,-98.083,1069,54.322750222084224,196.8168026924073,-10.142507865211144,309.27495267994414,295.6422,307.13733,97984.25,0.4819641,0.1555481,0.19445801
,2023-10-04 20:00:00,Jub,29.966,-98.083,1069,48.18462317554612,218.7521233568371,-19.076375297856504,318.6920654552461,295.07263,308.16406,97853.19,0.7269592,0.13302612,0.18487549
,2023-10-04 21:00:00,Jub,29.966,-98.083,1069,38.66788907679282,234.7333197751824,-26.2872597808936,330.0608799033509,294.3706,309.00354,97816.19,0.76348877,0.1590271,0.15005493
,2023-10-04 22:00:00,Jub,29.966,-98.083,1069,27.32571872619168,246.40793185796275,-31.15358836931645,343.4416610559209,292.66113,308.76343,97735.19,0.6463928,0.27349854,0.0039978027
,2023-10-04 23:00:00,Jub,29.966,-98.083,1069,15.029806630385572,255.5665576913255,-33.08211761585383,358.2455756515001,295.98267,305.15894,97746.375,0.96798706,0.33847046,0.097961426
13.245,2023-10-05 00:00:00,Jub,29.966,-98.083,1069,2.248547511155917,263.43997448521907,-31.785264133595877,13.1883396590208,297.34497,304.11304,97730.375,0.9825134,0.073028564,0.0
18.4625,2023-10-05 01:00:00,Jub,29.966,-98.083,1069,-10.732030400893835,270.90442728202623,-27.462137222198308,26.90360468829305,297.35205,303.6676,97777.5,0.7384033,0.029541016,0.010986328
18.675,2023-10-05 02:00:00,Jub,29.966,-98.083,1069,-23.682540584979204,278.7561044780566,-20.67048768340851,38.64852578606679,297.32593,303.1466,97850.125,1.0,0.009002686,0.05596924
