nsb,Timestamp_UTC,site,lat,lon,elev,d2m,t2m,sp,hcc,mcc,lcc,sun_alt,sun_az,moon_alt,moon_az
19.665,2023-07-10 09:00:00,TSU,29.916,-97.983,782,296.12097,299.46887,98180.94,0.0,0.006011963,0.02999878,-27.575726901076493,37.51603955513488,32.97228134514815,101.47478988292704
19.0125,2023-07-10 10:00:00,TSU,29.916,-97.983,782,296.30817,298.61243,98200.5,0.0,0.006011963,0.9255371,-18.644751944205478,49.08457209301064,45.32237231325307,111.46791511306128
13.88,2023-07-10 11:00:00,TSU,29.916,-97.983,782,296.32446,298.77228,98211.06,0.0,0.012512207,0.85809326,-8.153429697928411,58.43815324156855,56.70070149483138,126.12081458388148
,2023-07-10 12:00:00,TSU,29.916,-97.983,782,296.44482,298.7948,98256.5,0.0,0.019989014,0.67803955,3.3586413290129395,66.20847176260014,65.5181588932304,150.60427544874864
,2023-07-10 13:00:00,TSU,29.916,-97.983,782,296.55554,299.71423,98289.375,0.005004883,0.011993408,0.45455933,15.53787028238766,72.96823573825883,68.2758607232034,187.75218175538024
,2023-07-10 14:00:00,TSU,29.916,-97.983,782,296.3817,300.6717,98352.375,0.02947998,0.0,0.4300537,28.149996028668312,79.22924665767982,63.04637085991771,221.37336901035297
,2023-07-10 15:00:00,TSU,29.916,-97.983,782,296.20312,304.64856,98372.875,0.11001587,0.033996582,0.2975769,41.02641063582219,85.55667006097526,53.14155945374793,241.8658779382777
,2023-07-10 16:00:00,TSU,29.916,-97.983,782,295.6421,305.64368,98332.0,0.027526855,0.054992676,0.18103027,54.01452895090984,92.88241951826996,41.43221260497054,254.6382951353189
,2023-07-10 17:00:00,TSU,29.916,-97.983,782,295.10925,307.1892,98317.06,0.03100586,0.022491455,0.015045166,66.87403194861551,103.72910466068502,29.06909134136668,263.89343432705937
,2023-07-10 18:00:00,TSU,29.916,-97.983,782,294.5398,309.0161,98275.56,0.14456177,0.020507812,0.0014953613,78.60964659162663,130.48248114075238,16.529785559303587,271.62507322735235
,2023-07-10 19:00:00,TSU,29.916,-97.983,782,293.82422,309.71466,98223.5,0.16854858,0.023986816,0.03503418,80.7540521699949,214.65298249664963,4.078473835581655,278.8922962855643
,2023-07-10 20:00:00,TSU,29.916,-97.983,782,293.474,310.84888,98155.375,0.315094,0.013031006,0.012023926,69.9325776076131,252.2136038077672,-8.0702831333398,286.4306184120775
,2023-07-10 21:00:00,TSU,29.916,-97.983,782,292.77283,311.77148,98116.625,0.23052979,0.010009766,0.0,57.18181211672952,264.9177084684564,-19.665488249360543,294.93984140095336
,2023-07-10 22:00:00,TSU,29.916,-97.983,782,292.9469,311.36304,98037.5,0.08352661,0.016967773,0.006011963,44.19126158847327,272.7469506510183,-30.334886207267107,305.25947543755194
,2023-07-10 23:00:00,TSU,29.916,-97.983,782,292.72974,311.4596,97967.875,0.42974854,0.20999146,0.0060424805,31.267527186722997,279.2023012639319,-39.46726600616215,318.44224619043746
,2023-07-11 00:00:00,TSU,29.916,-97.983,782,292.62427,311.0658,98002.19,0.66574097,0.35882568,0.0039978027,18.569648467958608,285.41695478386094,-46.087278374975575,335.4469426121994
,2023-07-11 01:00:00,TSU,29.916,-97.983,782,293.1267,309.88953,98004.06,0.13153076,0.10800171,0.0,6.25687217343682,292.00315562816394,-48.961025336088106,355.90009232928327
16.7075,2023-07-11 02:00:00,TSU,29.916,-97.983,782,293.7129,308.3822,98052.06,0.0289917,0.123535156,0.0,-5.457601582066705,299.4713067501708,-47.32435730733711,16.877451553445947
20.0025,2023-07-11 03:00:00,TSU,29.916,-97.983,782,294.5327,306.0636,98121.5,0.023498535,0.06652832,0.0,-16.25573157835131,308.3756400192052,-41.62899766898124,34.93669216358412
20.0525,2023-07-11 04:00:00,TSU,29.916,-97.983,782,296.07764,304.77637,98226.75,0.028503418,0.044006348,0.0,-25.649917033610787,319.3459820100128,-33.07417548194265,49.01385917434111
20.0775,2023-07-11 05:00:00,TSU,29.916,-97.983,782,296.70483,302.46118,98301.625,0.04748535,0.026000977,0.0,-32.92414831347898,332.93409781927096,-22.736523016261987,59.85188049940929
20.0675,2023-07-11 06:00:00,TSU,29.916,-97.983,782,296.80518,301.76257,98310.0,0.05596924,0.052001953,0.0,-37.18259155902634,349.1081405689636,-11.314090801519129,68.51994192308106
19.9975,2023-07-11 07:00:00,TSU,29.916,-97.983,782,296.823,301.19513,98305.06,0.05154419,0.010009766,0.006011963,-37.67725141439194,6.611212790923242,0.7771668419193041,75.88720184126866
19.9125,2023-07-11 08:00:00,TSU,29.916,-97.983,782,296.83276,300.90802,98270.69,0.046539307,0.021484375,0.028503418,-34.3070280944235,23.290002235767417,13.279417550738115,82.62587742887521
19.8975,2023-07-11 09:00:00,TSU,29.916,-97.983,782,296.59058,298.8484,98222.69,0.07055664,0.026000977,0.05996704,-27.699946335225345,37.56932551694254,26.00858112087134,89.34878431475417
19.2425,2023-07-11 10:00:00,TSU,29.916,-97.983,782,296.76898,299.19116,98229.19,0.036499023,0.008514404,0.09945679,-18.758704947256263,49.15724317401951,38.79119755148857,96.82245925702117
14.215,2023-07-11 11:00:00,TSU,29.916,-97.983,782,296.73566,298.9898,98197.44,0.06097412,0.0,0.46081543,-8.256979268743292,58.523079861017166,51.37888590770344,106.422304767582
